"統計名：","令和７年国勢調査 速報集計 人口速報集計　（男女別人口及び世帯総数）"
"表番号：","1-2"
"表題：","2020年（令和２年）の人口（組替）、世帯数、2020年（令和２年）の世帯数（組替）、5年間の人口増減数、5年間の人口増減率、5年間の世帯増減数、5年間の世帯増減率、人口性比、面積（参考）及び人口密度－全国、都道府県、市区町村"
"実施年月：","2025年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","","","/表章事項 コード","2025_03","2025_13","2025_15","2025_34","2025_35","2025_36","2025_37","2025_46","2025_47","2025_48"
"","","","","","","/表章事項 補助コード","-","-","-","-","-","-","-","-","-","-"
"時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","全国、都道府県、市区町村 コード","全国、都道府県、市区町村 補助コード","全国、都道府県、市区町村","/表章事項","2020年（令和2年）の人口（組替）【人】","世帯数【世帯】","2020年（令和2年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2025000000","","2025年","38386","","久万高原町","","7,404","3,227","3,638","-1,103","-14.89735","-411","-11.29742","93.40086","583.69","10.8"
"2025000000","","2025年","38401","","松前町","","29,630","12,205","11,898","-626","-2.11272","307","2.58027","88.11778","20.38","1,423.2"
"2025000000","","2025年","38402","","砥部町","","20,480","8,479","8,477","-883","-4.31152","2","0.02359","85.85926","101.59","192.9"
"2025000000","","2025年","38422","","内子町","","15,322","5,901","6,258","-1,598","-10.42945","-357","-5.70470","91.54222","299.43","45.8"
"2025000000","","2025年","38442","","伊方町","","8,397","3,596","4,077","-1,320","-15.71990","-481","-11.79789","93.46638","93.83","75.4"
"2025000000","","2025年","38484","","松野町","","3,674","1,515","1,603","-362","-9.85302","-88","-5.48971","87.96822","98.45","33.6"
"2025000000","","2025年","38488","","鬼北町","","9,682","4,078","4,346","-1,044","-10.78290","-268","-6.16659","85.92337","241.88","35.7"
"2025000000","","2025年","38506","","愛南町","","19,601","8,310","8,889","-2,551","-13.01464","-579","-6.51367","88.46026","238.94","71.4"
"2025000000","","2025年","39000","","高知県","","691,527","306,794","315,272","-48,090","-6.95418","-8,478","-2.68911","89.65561","7,102.28","90.6"
"2025000000","","2025年","39201","","高知市","","326,545","152,654","154,171","-17,162","-5.25563","-1,517","-0.98397","87.63449","309.00","1,001.2"
"2025000000","","2025年","39202","","室戸市","","11,742","5,036","5,933","-2,092","-17.81639","-897","-15.11883","90.14778","248.22","38.9"
"2025000000","","2025年","39203","","安芸市","","16,243","6,872","7,307","-1,618","-9.96121","-435","-5.95320","90.03378","317.16","46.1"
"2025000000","","2025年","39204","","南国市","","46,664","20,162","19,755","-1,251","-2.68087","407","2.06024","90.61870","125.30","362.4"
"2025000000","","2025年","39205","","土佐市","","25,732","10,075","10,196","-1,893","-7.35660","-121","-1.18674","93.95493","91.50","260.5"
"2025000000","","2025年","39206","","須崎市","","20,590","8,203","8,710","-2,280","-11.07334","-507","-5.82090","97.15732","135.20","135.4"
"2025000000","","2025年","39208","","宿毛市","","19,033","7,979","8,508","-1,794","-9.42573","-529","-6.21768","88.83777","286.14","60.2"
"2025000000","","2025年","39209","","土佐清水市","","12,388","5,410","6,179","-2,000","-16.14466","-769","-12.44538","88.66691","265.42","39.1"
"2025000000","","2025年","39210","","四万十市","","32,694","14,446","14,844","-2,192","-6.70459","-398","-2.68122","88.90196","632.32","48.2"
"2025000000","","2025年","39211","","香南市","","32,207","13,484","13,146","-914","-2.83789","338","2.57112","93.17859","126.46","247.5"
"2025000000","","2025年","39212","","香美市","","26,513","11,495","12,033","-2,090","-7.88293","-538","-4.47104","95.94833","537.86","45.4"
"2025000000","","2025年","39301","","東洋町","","2,194","1,051","1,236","-345","-15.72470","-185","-14.96764","100.54230","74.02","25.0"
"2025000000","","2025年","39302","","奈半利町","","3,034","1,321","1,409","-310","-10.21753","-88","-6.24556","86.57534","28.37","96.0"
"2025000000","","2025年","39303","","田野町","","2,498","1,089","1,170","-235","-9.40753","-81","-6.92308","88.42631","6.53","346.6"
"2025000000","","2025年","39304","","安田町","","2,370","955","1,064","-348","-14.68354","-109","-10.24436","95.93023","52.36","38.6"
"2025000000","","2025年","39305","","北川村","","1,146","557","549","-56","-4.88656","8","1.45719","101.85185","196.73","5.5"
"2025000000","","2025年","39306","","馬路村","","745","337","376","-96","-12.88591","-39","-10.37234","92.01183","165.48","3.9"
"2025000000","","2025年","39307","","芸西村","","3,694","1,502","1,511","-141","-3.81700","-9","-0.59563","89.79701","39.60","89.7"
"2025000000","","2025年","39341","","本山町","","3,261","1,453","1,504","-239","-7.32904","-51","-3.39096","92.36155","134.22","22.5"
"2025000000","","2025年","39344","","大豊町","","3,252","1,569","1,788","-491","-15.09840","-219","-12.24832","90.41379","315.06","8.8"
"2025000000","","2025年","39363","","土佐町","","3,753","1,628","1,618","-323","-8.60645","10","0.61805","97.69452","212.13","16.2"
"2025000000","","2025年","39364","","大川村","","366","194","200","-27","-7.37705","-6","-3.00000","105.45455","95.27","3.6"
"2025000000","","2025年","39386","","いの町","","21,374","8,781","9,111","-1,684","-7.87873","-330","-3.62200","90.25993","470.97","41.8"
"2025000000","","2025年","39387","","仁淀川町","","4,827","2,146","2,460","-812","-16.82204","-314","-12.76423","95.56746","333.00","12.1"
"2025000000","","2025年","39401","","中土佐町","","6,002","2,536","2,702","-695","-11.57947","-166","-6.14360","86.53779","193.21","27.5"
"2025000000","","2025年","39402","","佐川町","","12,323","4,905","5,141","-1,067","-8.65861","-236","-4.59055","87.75646","100.80","111.7"
"2025000000","","2025年","39403","","越知町","","5,187","2,079","2,335","-757","-14.59418","-256","-10.96360","86.36937","111.95","39.6"
"2025000000","","2025年","39405","","檮原町","","3,307","1,409","1,513","-398","-12.03508","-104","-6.87376","93.16069","236.45","12.3"
"2025000000","","2025年","39410","","日高村","","4,812","1,883","1,984","-398","-8.27099","-101","-5.09073","87.90975","44.85","98.4"
"2025000000","","2025年","39411","","津野町","","5,291","2,067","2,206","-615","-11.62351","-139","-6.30100","90.31339","197.85","23.6"
"2025000000","","2025年","39412","","四万十町","","15,607","6,667","7,150","-1,752","-11.22573","-483","-6.75524","92.13701","642.28","21.6"
"2025000000","","2025年","39424","","大月町","","4,434","1,990","2,198","-535","-12.06585","-208","-9.46315","94.95000","102.73","38.0"
"2025000000","","2025年","39427","","三原村","","1,437","617","658","-163","-11.34308","-41","-6.23100","93.03030","85.37","14.9"
"2025000000","","2025年","39428","","黒潮町","","10,262","4,242","4,607","-1,317","-12.83376","-365","-7.92273","91.37783","188.46","47.5"
"2025000000","","2025年","40000","","福岡県","","5,135,214","2,401,053","2,323,325","-53,335","-1.03861","77,728","3.34555","90.01116","4,987.24","1,019.0"
"2025000000","","2025年","40100","","北九州市","","939,029","437,836","436,245","-34,740","-3.69957","1,591","0.36470","89.73115","492.30","1,836.9"
"2025000000","","2025年","40101","","北九州市門司区","","93,842","41,038","43,268","-6,493","-6.91908","-2,230","-5.15392","85.34024","73.58","1,187.1"
"2025000000","","2025年","40103","","北九州市若松区","","80,533","33,772","34,128","-3,957","-4.91351","-356","-1.04313","92.18472","72.03","1,063.1"
"2025000000","","2025年","40105","","北九州市戸畑区","","57,494","27,278","28,541","-3,434","-5.97280","-1,263","-4.42521","94.12525","16.61","3,254.7"
"2025000000","","2025年","40106","","北九州市小倉北区","","183,407","98,293","96,175","-3,225","-1.75838","2,118","2.20224","88.14623","39.20","4,596.5"
"2025000000","","2025年","40107","","北九州市小倉南区","","209,028","93,456","91,065","-6,264","-2.99673","2,391","2.62560","90.99669","171.49","1,182.4"
"2025000000","","2025年","40108","","北九州市八幡東区","","64,792","29,431","30,394","-3,884","-5.99457","-963","-3.16839","89.89244","36.26","1,679.8"
"2025000000","","2025年","40109","","北九州市八幡西区","","249,933","114,568","112,674","-7,483","-2.99400","1,894","1.68096","89.72385","83.13","2,916.5"
"2025000000","","2025年","40130","","福岡市","","1,612,392","883,374","831,124","51,500","3.19401","52,250","6.28667","89.25994","343.47","4,844.4"
"2025000000","","2025年","40131","","福岡市東区","","322,503","169,032","156,362","17,232","5.34321","12,670","8.10299","93.85071","69.46","4,891.1"
"2025000000","","2025年","40132","","福岡市博多区","","252,034","168,741","154,640","12,186","4.83506","14,101","9.11860","91.73052","31.62","8,356.1"
"2025000000","","2025年","40133","","福岡市中央区","","205,501","136,155","127,391","10,867","5.28805","8,764","6.87961","82.84053","15.39","14,059.0"
"2025000000","","2025年","40134","","福岡市南区","","265,583","134,424","129,031","5,158","1.94214","5,393","4.17962","85.94593","30.98","8,739.2"
"2025000000","","2025年","40135","","福岡市西区","","212,579","100,867","95,698","1,042","0.49017","5,169","5.40137","91.43897","84.16","2,538.3"
"2025000000","","2025年","40136","","福岡市城南区","","132,864","69,166","67,367","1,232","0.92726","1,799","2.67045","88.56749","15.99","8,386.2"
"2025000000","","2025年","40137","","福岡市早良区","","221,328","104,989","100,635","3,783","1.70923","4,354","4.32653","88.44995","95.87","2,348.1"
"2025000000","","2025年","40202","","大牟田市","","111,281","47,682","49,231","-9,340","-8.39317","-1,549","-3.14639","86.32974","81.45","1,251.6"
"2025000000","","2025年","40203","","久留米市","","303,316","131,414","128,716","-6,489","-2.13935","2,698","2.09609","90.49719","229.96","1,290.8"
"2025000000","","2025年","40204","","直方市","","56,212","23,490","23,675","-2,644","-4.70362","-185","-0.78141","88.91906","61.76","867.4"
"2025000000","","2025年","40205","","飯塚市","","126,364","56,930","55,762","-4,035","-3.19316","1,168","2.09462","91.98198","213.96","571.7"
"2025000000","","2025年","40206","","田川市","","46,203","20,075","20,588","-1,981","-4.28760","-513","-2.49174","83.34163","54.55","810.7"
"2025000000","","2025年","40207","","柳川市","","64,475","24,214","24,114","-3,906","-6.05816","100","0.41470","89.88933","77.15","785.1"
"2025000000","","2025年","40210","","八女市","","60,608","22,690","22,296","-3,258","-5.37553","394","1.76713","89.95098","482.44","118.9"
"2025000000","","2025年","40211","","筑後市","","48,827","19,401","18,752","-1,105","-2.26309","649","3.46096","92.22589","41.78","1,142.2"
"2025000000","","2025年","40212","","大川市","","32,988","12,671","12,941","-3,270","-9.91270","-270","-2.08639","86.90566","33.62","883.9"
"2025000000","","2025年","40213","","行橋市","","71,426","31,744","30,477","-1,389","-1.94467","1,267","4.15723","93.65962","69.95","1,001.2"
"2025000000","","2025年","40214","","豊前市","","24,391","9,723","9,910","-2,124","-8.70813","-187","-1.88698","87.13337","111.01","200.6"
"2025000000","","2025年","40215","","中間市","","40,362","17,284","17,369","-1,866","-4.62316","-85","-0.48938","88.46568","15.96","2,412.0"
"2025000000","","2025年","40216","","小郡市","","59,360","23,396","22,746","-708","-1.19272","650","2.85765","89.12679","45.51","1,288.8"
"2025000000","","2025年","40217","","筑紫野市","","103,311","44,836","41,861","2,608","2.52442","2,975","7.10685","91.05159","87.73","1,207.3"
"2025000000","","2025年","40218","","春日市","","111,023","47,206","46,442","-1,997","-1.79873","764","1.64506","90.55159","14.15","7,705.0"
"2025000000","","2025年","40219","","大野城市","","102,085","44,848","42,781","1,411","1.38218","2,067","4.83158","91.37928","26.89","3,848.9"
"2025000000","","2025年","40220","","宗像市","","97,095","43,077","41,038","-50","-0.05150","2,039","4.96857","90.41873","119.94","809.1"
"2025000000","","2025年","40221","","太宰府市","","73,164","32,927","30,945","-341","-0.46608","1,982","6.40491","90.84095","29.60","2,460.2"
"2025000000","","2025年","40223","","古賀市","","58,786","24,559","23,618","-436","-0.74167","941","3.98425","90.81099","42.07","1,387.0"
"2025000000","","2025年","40224","","福津市","","67,033","28,083","26,534","2,031","3.02985","1,549","5.83779","88.20580","52.76","1,309.0"
"2025000000","","2025年","40225","","うきは市","","27,981","10,170","10,128","-2,015","-7.20132","42","0.41469","88.72011","117.46","221.1"
"2025000000","","2025年","40226","","宮若市","","26,298","10,182","10,540","-2,189","-8.32383","-358","-3.39658","90.31418","139.99","172.2"
"2025000000","","2025年","40227","","嘉麻市","","35,473","14,161","15,030","-3,564","-10.04708","-869","-5.78177","86.00408","135.11","236.2"
"2025000000","","2025年","40228","","朝倉市","","50,273","20,010","19,456","-2,804","-5.57755","554","2.84745","89.52727","246.71","192.4"
"2025000000","","2025年","40229","","みやま市","","35,861","13,109","13,060","-2,832","-7.89716","49","0.37519","87.14375","105.21","313.9"
"2025000000","","2025年","40230","","糸島市","","98,877","40,491","37,792","1,797","1.81741","2,699","7.14172","91.04676","215.69","466.8"
"2025000000","","2025年","40231","","那珂川市","","50,112","19,314","19,078","-2,339","-4.66754","236","1.23703","91.41357","74.95","637.4"
"2025000000","","2025年","40341","","宇美町","","37,671","14,481","14,093","-432","-1.14677","388","2.75314","100.23121","30.21","1,232.7"
"2025000000","","2025年","40342","","篠栗町","","31,209","12,731","12,228","-96","-0.30760","503","4.11351","92.55477","38.93","799.2"
"2025000000","","2025年","40343","","志免町","","46,377","19,769","19,005","-970","-2.09155","764","4.01999","92.30476","8.69","5,225.2"
"2025000000","","2025年","40344","","須恵町","","28,628","11,468","10,942","442","1.54394","526","4.80717","92.65690","16.31","1,782.3"
"2025000000","","2025年","40345","","新宮町","","32,927","12,327","12,469","-732","-2.22310","-142","-1.13882","92.99245","18.93","1,700.7"
"2025000000","","2025年","40348","","久山町","","9,068","3,475","3,279","199","2.19453","196","5.97743","90.40477","37.44","247.5"
"2025000000","","2025年","40349","","粕屋町","","48,190","21,243","19,899","316","0.65574","1,344","6.75411","97.66096","14.13","3,432.8"
"2025000000","","2025年","40381","","芦屋町","","13,545","5,369","5,599","-1,242","-9.16944","-230","-4.10788","92.14431","11.58","1,062.4"
"2025000000","","2025年","40382","","水巻町","","28,114","12,839","12,315","-460","-1.63620","524","4.25497","88.14805","11.01","2,511.7"
"2025000000","","2025年","40383","","岡垣町","","31,007","12,509","12,120","-424","-1.36743","389","3.20957","87.68334","48.64","628.8"
"2025000000","","2025年","40384","","遠賀町","","18,723","7,759","7,561","-327","-1.74651","198","2.61870","88.46430","22.15","830.5"
"2025000000","","2025年","40401","","小竹町","","7,151","3,056","3,210","-618","-8.64215","-154","-4.79751","91.86490","14.28","457.5"
"2025000000","","2025年","40402","","鞍手町","","15,080","6,121","6,263","-1,058","-7.01592","-142","-2.26728","88.87392","35.60","393.9"
"2025000000","","2025年","40421","","桂川町","","12,878","5,167","5,132","-673","-5.22597","35","0.68200","88.96114","20.14","606.0"
"2025000000","","2025年","40447","","筑前町","","29,591","11,826","10,627","1,251","4.22764","1,199","11.28258","91.48196","67.10","459.6"
"2025000000","","2025年","40448","","東峰村","","1,899","632","696","-281","-14.79726","-64","-9.19540","85.55046","51.97","31.1"
"2025000000","","2025年","40503","","大刀洗町","","15,521","6,090","5,616","279","1.79756","474","8.44017","91.60805","22.84","691.8"
"2025000000","","2025年","40522","","大木町","","13,820","4,925","4,772","-648","-4.68886","153","3.20620","90.37433","18.44","714.3"
"2025000000","","2025年","40544","","広川町","","19,969","7,588","7,486","-705","-3.53047","102","1.36254","92.79424","37.94","507.7"
"2025000000","","2025年","40601","","香春町","","10,191","4,240","4,337","-836","-8.20332","-97","-2.23657","87.43739","44.50","210.2"
"2025000000","","2025年","40602","","添田町","","8,801","3,459","3,724","-1,185","-13.46438","-265","-7.11600","88.98263","132.20","57.6"
